,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,2,2,5,1,1.000,5.000,0.200,0.297
1,"(15, 24]","(0, 5]",Male,1,1,2,3,1.000,0.667,1.500,2.526
2,"(15, 24]","(5, 10]",Female,1,2,2,2,0.500,1.000,0.500,0.791
3,"(15, 24]","(10, 15]",Female,8,10,3,6,0.800,0.500,1.600,1.365
4,"(15, 24]","(10, 15]",Male,8,13,11,16,0.615,0.688,0.895,0.535
5,"(15, 24]","(15, 20]",Female,7,10,8,13,0.700,0.615,1.137,0.761
6,"(15, 24]","(15, 20]",Male,24,25,66,87,0.960,0.759,1.265,0.421
7,"(15, 24]","(20, 25]",Male,1,3,21,38,0.333,0.553,0.603,0.716
8,"(15, 24]","(35, 40]",Female,1,1,1,2,1.000,0.500,2.000,3.743
9,"(24, 34]","(0, 5]",Female,4,3,3,3,1.333,1.000,1.333,1.492
10,"(24, 34]","(0, 5]",Male,3,6,3,2,0.500,1.500,0.333,0.385
11,"(24, 34]","(5, 10]",Female,6,10,6,2,0.600,3.000,0.200,0.193
12,"(24, 34]","(5, 10]",Male,1,2,1,1,0.500,1.000,0.500,0.936
13,"(24, 34]","(15, 20]",Male,2,6,5,12,0.333,0.417,0.800,0.781
14,"(24, 34]","(20, 25]",Male,6,3,6,15,2.000,0.400,5.000,4.289
15,"(24, 34]","(25, 30]",Male,4,6,8,14,0.667,0.571,1.167,0.915
16,"(24, 34]","(30, 35]",Male,1,2,3,4,0.500,0.750,0.667,0.963
17,"(24, 34]","(40, 45]",Female,1,1,1,1,1.000,1.000,1.000,2.001
18,"(34, 54]","(10, 15]",Female,3,2,2,1,1.500,2.000,0.750,1.146
19,"(34, 54]","(10, 15]",Male,4,5,1,6,0.800,0.167,4.800,6.108
20,"(34, 54]","(25, 30]",Male,1,4,1,2,0.250,0.500,0.500,0.830
21,"(34, 54]","(30, 35]",Male,2,1,1,3,2.000,0.333,6.000,10.104
22,"(34, 54]","(40, 45]",Male,2,2,1,2,1.000,0.500,2.000,3.164
23,"(54, 100]","(50, 55]",Male,3,1,1,1,3.000,1.000,3.000,5.479
24,"(54, 100]","(65, 70]",Male,2,2,1,1,1.000,1.000,1.000,1.733
25,"(54, 100]","(70, 75]",Male,1,4,1,1,0.250,1.000,0.250,0.451
