,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
32,"(15, 24]","(52, 57]",Not Deployed,6,5,1,1,1.200,1.000,1.200,1.847
67,"(24, 34]","(52, 57]",Not Deployed,5,3,2,1,1.667,2.000,0.833,1.189
103,"(34, 54]","(52, 57]",Not Deployed,4,2,14,15,2.000,0.933,2.143,2.022
104,"(34, 54]","(52, 57]",Not Deployed,5,3,7,8,1.667,0.875,1.905,1.708
144,"(54, 100]","(52, 57]",Not Deployed,6,24,16,21,0.250,0.762,0.328,0.186
145,"(54, 100]","(52, 57]",Not Deployed,8,14,5,10,0.571,0.500,1.143,0.807
30,"(15, 24]","(52, 57]",Deployed,17,7,10,4,2.429,2.500,0.971,0.723
31,"(15, 24]","(52, 57]",Deployed,8,3,3,3,2.667,1.000,2.667,2.832
65,"(24, 34]","(52, 57]",Deployed,11,3,8,5,3.667,1.600,2.292,1.987
66,"(24, 34]","(52, 57]",Deployed,3,3,2,1,1.000,2.000,0.500,0.736
101,"(34, 54]","(52, 57]",Deployed,19,12,61,50,1.583,1.220,1.298,0.543
102,"(34, 54]","(52, 57]",Deployed,24,15,16,18,1.600,0.889,1.800,0.861
142,"(54, 100]","(52, 57]",Deployed,18,64,36,70,0.281,0.514,0.547,0.186
143,"(54, 100]","(52, 57]",Deployed,33,44,11,26,0.750,0.423,1.773,0.762
