,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
187,"(34, 54]","(25, 30]",nan,5,4,3,5,1.250,0.600,2.083,2.069
40,"(15, 24]","(25, 30]",nan,8,2,6,5,4.000,1.200,3.333,3.324
41,"(15, 24]","(25, 30]",nan,2,2,12,12,1.000,1.000,1.000,1.081
186,"(34, 54]","(25, 30]",nan,6,5,1,2,1.200,0.500,2.400,3.281
109,"(24, 34]","(25, 30]",nan,11,15,11,14,0.733,0.786,0.933,0.530
108,"(24, 34]","(25, 30]",Unknown,11,2,12,18,5.500,0.667,8.250,7.060
107,"(24, 34]","(25, 30]",Unknown,1,1,3,3,1.000,1.000,1.000,1.634
39,"(15, 24]","(25, 30]",Unknown,1,1,3,3,1.000,1.000,1.000,1.634
185,"(34, 54]","(25, 30]",Unknown,2,1,2,2,2.000,1.000,2.000,3.164
281,"(54, 100]","(25, 30]",Not Deployed,8,11,1,2,0.727,0.500,1.455,1.907
184,"(34, 54]","(25, 30]",Not Deployed,33,36,38,50,0.917,0.760,1.206,0.394
183,"(34, 54]","(25, 30]",Not Deployed,12,29,12,17,0.414,0.706,0.586,0.300
282,"(54, 100]","(25, 30]",Not Deployed,4,5,4,21,0.800,0.190,4.200,3.638
106,"(24, 34]","(25, 30]",Not Deployed,104,88,104,104,1.182,1.000,1.182,0.244
105,"(24, 34]","(25, 30]",Not Deployed,25,25,36,43,1.000,0.837,1.194,0.436
38,"(15, 24]","(25, 30]",Not Deployed,31,18,72,69,1.722,1.043,1.650,0.569
37,"(15, 24]","(25, 30]",Not Deployed,18,14,25,33,1.286,0.758,1.697,0.759
182,"(34, 54]","(25, 30]",Non-Motorist,2,2,3,2,1.000,1.500,0.667,0.903
104,"(24, 34]","(25, 30]",Non-Motorist,12,5,4,8,2.400,0.500,4.800,3.902
36,"(15, 24]","(25, 30]",Deployed,28,29,97,63,0.966,1.540,0.627,0.197
180,"(34, 54]","(25, 30]",Deployed,14,17,13,28,0.824,0.464,1.774,0.879
181,"(34, 54]","(25, 30]",Deployed,48,60,41,44,0.800,0.932,0.859,0.253
103,"(24, 34]","(25, 30]",Deployed,175,163,146,146,1.074,1.000,1.074,0.180
102,"(24, 34]","(25, 30]",Deployed,47,47,68,83,1.000,0.819,1.221,0.327
279,"(54, 100]","(25, 30]",Deployed,4,17,3,12,0.235,0.250,0.941,0.803
280,"(54, 100]","(25, 30]",Deployed,4,16,7,17,0.250,0.412,0.607,0.436
35,"(15, 24]","(25, 30]",Deployed,30,18,36,46,1.667,0.783,2.130,0.799
