,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
245,"(54, 100]","(20, 25]",Unknown,4,11,3,5,0.364,0.600,0.606,0.567
90,"(24, 34]","(20, 25]",Unknown,139,118,110,120,1.178,0.917,1.285,0.242
162,"(34, 54]","(20, 25]",Unknown,19,28,12,38,0.679,0.316,2.149,0.962
29,"(15, 24]","(20, 25]",Unknown,115,109,89,117,1.055,0.761,1.387,0.278
30,"(15, 24]","(20, 25]",Unknown,141,112,271,305,1.259,0.889,1.417,0.226
161,"(34, 54]","(20, 25]",Unknown,15,40,8,17,0.375,0.471,0.797,0.420
89,"(24, 34]","(20, 25]",Unknown,34,34,20,16,1.000,1.250,0.800,0.334
27,"(15, 24]","(20, 25]",Not Deployed,12,11,5,12,1.091,0.417,2.618,1.776
28,"(15, 24]","(20, 25]",Not Deployed,10,8,23,23,1.250,1.000,1.250,0.701
160,"(34, 54]","(20, 25]",Not Deployed,1,3,1,3,0.333,0.333,1.000,1.634
88,"(24, 34]","(20, 25]",Not Deployed,9,5,8,9,1.800,0.889,2.025,1.501
244,"(54, 100]","(20, 25]",Non-Motorist,1,2,2,4,0.500,0.500,1.000,1.501
159,"(34, 54]","(20, 25]",Non-Motorist,8,12,6,13,0.667,0.462,1.444,0.974
158,"(34, 54]","(20, 25]",Non-Motorist,9,10,3,8,0.900,0.375,2.400,1.967
87,"(24, 34]","(20, 25]",Non-Motorist,77,83,41,52,0.928,0.788,1.177,0.314
86,"(24, 34]","(20, 25]",Non-Motorist,14,22,6,6,0.636,1.000,0.636,0.428
26,"(15, 24]","(20, 25]",Non-Motorist,81,71,138,131,1.141,1.053,1.083,0.227
25,"(15, 24]","(20, 25]",Non-Motorist,43,45,33,36,0.956,0.917,1.042,0.339
24,"(15, 24]","(20, 25]",Deployed,7,8,17,18,0.875,0.944,0.926,0.575
85,"(24, 34]","(20, 25]",Deployed,8,8,8,7,1.000,1.143,0.875,0.631
84,"(24, 34]","(20, 25]",Deployed,1,2,2,2,0.500,1.000,0.500,0.791
23,"(15, 24]","(20, 25]",Deployed,6,4,7,7,1.500,1.000,1.500,1.259
