,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
75,"(24, 34]","(5, 10]",Unknown,17,6,7,8,2.833,0.875,3.238,2.280
74,"(24, 34]","(5, 10]",Unknown,54,39,48,41,1.385,1.171,1.183,0.359
235,"(54, 100]","(5, 10]",Unknown,10,27,4,22,0.370,0.182,2.037,1.344
144,"(34, 54]","(5, 10]",Unknown,15,20,24,35,0.750,0.686,1.094,0.476
143,"(34, 54]","(5, 10]",Unknown,36,43,26,53,0.837,0.491,1.707,0.568
236,"(54, 100]","(5, 10]",Unknown,5,10,3,19,0.500,0.158,3.167,2.628
6,"(15, 24]","(5, 10]",Unknown,8,4,6,5,2.000,1.200,1.667,1.438
5,"(15, 24]","(5, 10]",Unknown,19,17,12,7,1.118,1.714,0.652,0.380
73,"(24, 34]","(5, 10]",Not Deployed,4,2,4,2,2.000,2.000,1.000,1.226
72,"(24, 34]","(5, 10]",Non-Motorist,4,2,7,4,2.000,1.750,1.143,1.223
71,"(24, 34]","(5, 10]",Non-Motorist,25,24,21,19,1.042,1.105,0.942,0.405
4,"(15, 24]","(5, 10]",Non-Motorist,3,3,3,2,1.000,1.500,0.667,0.817
141,"(34, 54]","(5, 10]",Non-Motorist,14,16,13,18,0.875,0.722,1.212,0.628
142,"(34, 54]","(5, 10]",Non-Motorist,4,8,6,14,0.500,0.429,1.167,0.915
233,"(54, 100]","(5, 10]",Non-Motorist,1,4,2,9,0.250,0.222,1.125,1.536
234,"(54, 100]","(5, 10]",Non-Motorist,2,3,3,6,0.667,0.500,1.333,1.541
3,"(15, 24]","(5, 10]",Non-Motorist,3,1,5,6,3.000,0.833,3.600,4.697
70,"(24, 34]","(5, 10]",Deployed,1,3,3,1,0.333,3.000,0.111,0.182
