,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
79,"(24, 34]","(10, 15]",Unknown,9,5,15,14,1.800,1.071,1.680,1.129
14,"(15, 24]","(10, 15]",Unknown,74,79,125,105,0.937,1.190,0.787,0.169
239,"(54, 100]","(10, 15]",Unknown,5,41,8,25,0.122,0.320,0.381,0.239
151,"(34, 54]","(10, 15]",Unknown,22,28,21,41,0.786,0.512,1.534,0.605
150,"(34, 54]","(10, 15]",Unknown,56,99,37,73,0.566,0.507,1.116,0.298
78,"(24, 34]","(10, 15]",Unknown,30,34,19,30,0.882,0.633,1.393,0.542
240,"(54, 100]","(10, 15]",Unknown,2,11,4,18,0.182,0.222,0.818,0.776
13,"(15, 24]","(10, 15]",Unknown,104,90,34,40,1.156,0.850,1.359,0.379
12,"(15, 24]","(10, 15]",Not Deployed,4,3,10,11,1.333,0.909,1.467,1.293
149,"(34, 54]","(10, 15]",Not Deployed,6,12,2,6,0.500,0.333,1.500,1.438
11,"(15, 24]","(10, 15]",Not Deployed,8,12,1,1,0.667,1.000,0.667,0.991
76,"(24, 34]","(10, 15]",Non-Motorist,10,15,6,7,0.667,0.857,0.778,0.538
77,"(24, 34]","(10, 15]",Non-Motorist,3,7,5,13,0.429,0.385,1.114,0.969
147,"(34, 54]","(10, 15]",Non-Motorist,14,22,20,39,0.636,0.513,1.241,0.548
148,"(34, 54]","(10, 15]",Non-Motorist,8,7,9,17,1.143,0.529,2.159,1.432
10,"(15, 24]","(10, 15]",Non-Motorist,22,15,43,49,1.467,0.878,1.671,0.665
238,"(54, 100]","(10, 15]",Non-Motorist,1,16,4,9,0.062,0.444,0.141,0.168
9,"(15, 24]","(10, 15]",Non-Motorist,30,41,11,12,0.732,0.917,0.798,0.387
8,"(15, 24]","(10, 15]",Deployed,1,2,7,12,0.500,0.583,0.857,1.127
145,"(34, 54]","(10, 15]",Deployed,3,7,2,7,0.429,0.286,1.500,1.589
146,"(34, 54]","(10, 15]",Deployed,2,2,3,4,1.000,0.750,1.333,1.679
237,"(54, 100]","(10, 15]",Deployed,1,5,1,2,0.200,0.500,0.400,0.658
7,"(15, 24]","(10, 15]",Deployed,4,3,1,1,1.333,1.000,1.333,2.144
