,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,11,12,23,18,0.917,1.278,0.717,0.377
1,"(15, 24]","(15, 22]",Male,14,10,64,73,1.400,0.877,1.597,0.720
2,"(15, 24]","(22, 27]",Female,3,3,5,9,1.000,0.556,1.800,1.782
3,"(15, 24]","(22, 27]",Male,4,3,16,18,1.333,0.889,1.500,1.258
4,"(15, 24]","(32, 37]",Female,1,1,2,2,1.000,1.000,1.000,1.733
5,"(15, 24]","(42, 47]",Female,1,1,2,1,1.000,2.000,0.500,0.936
6,"(24, 34]","(15, 22]",Male,4,2,6,5,2.000,1.200,1.667,1.763
7,"(24, 34]","(22, 27]",Female,3,5,2,8,0.600,0.250,2.400,2.586
8,"(24, 34]","(22, 27]",Male,10,4,16,16,2.500,1.000,2.500,1.728
9,"(24, 34]","(27, 32]",Female,2,3,7,4,0.667,1.750,0.381,0.422
10,"(24, 34]","(27, 32]",Male,4,2,9,8,2.000,1.125,1.778,1.768
11,"(24, 34]","(32, 37]",Male,2,2,5,5,1.000,1.000,1.000,1.184
12,"(24, 34]","(42, 47]",Male,2,1,1,2,2.000,0.500,4.000,6.931
13,"(34, 54]","(22, 27]",Female,2,2,2,1,1.000,2.000,0.500,0.791
14,"(34, 54]","(32, 37]",Male,2,1,3,7,2.000,0.429,4.667,6.564
15,"(34, 54]","(37, 42]",Female,1,2,1,5,0.500,0.200,2.500,4.110
16,"(34, 54]","(37, 42]",Male,4,2,5,6,2.000,0.833,2.400,2.539
17,"(34, 54]","(42, 47]",Female,2,1,5,3,2.000,1.667,1.200,1.712
18,"(34, 54]","(42, 47]",Male,3,2,3,3,1.500,1.000,1.500,1.839
19,"(54, 100]","(52, 57]",Female,1,3,1,3,0.333,0.333,1.000,1.634
20,"(54, 100]","(67, 72]",Male,1,1,3,2,1.000,1.500,0.667,1.123
21,"(54, 100]","(72, 77]",Female,1,2,5,7,0.500,0.714,0.700,0.951
22,"(54, 100]","(82, 87]",Female,1,1,5,5,1.000,1.000,1.000,1.550
23,"(54, 100]","(82, 87]",Male,1,3,2,1,0.333,2.000,0.167,0.281
