,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,3,3,3,2,1.000,1.500,0.667,0.817
1,"(15, 24]","(10, 15]",Female,14,16,4,10,0.875,0.400,2.188,1.526
2,"(15, 24]","(10, 15]",Male,18,18,20,17,1.000,1.176,0.850,0.401
3,"(15, 24]","(15, 20]",Female,55,44,23,28,1.250,0.821,1.522,0.533
4,"(15, 24]","(15, 20]",Male,66,51,115,109,1.294,1.055,1.227,0.288
5,"(15, 24]","(20, 25]",Female,32,18,15,23,1.778,0.652,2.726,1.217
6,"(15, 24]","(20, 25]",Male,20,20,59,62,1.000,0.952,1.051,0.387
7,"(15, 24]","(25, 30]",Female,4,1,8,4,4.000,2.000,2.000,2.551
8,"(15, 24]","(25, 30]",Male,10,2,19,14,5.000,1.357,3.684,3.140
9,"(15, 24]","(30, 35]",Female,3,1,7,3,3.000,2.333,1.286,1.731
10,"(15, 24]","(30, 35]",Male,2,2,10,6,1.000,1.667,0.600,0.676
11,"(15, 24]","(40, 45]",Male,6,2,5,2,3.000,2.500,1.200,1.404
12,"(24, 34]","(0, 5]",Female,5,1,7,1,5.000,7.000,0.714,1.094
13,"(24, 34]","(5, 10]",Female,5,1,7,9,5.000,0.778,6.429,7.758
14,"(24, 34]","(5, 10]",Male,3,3,1,5,1.000,0.200,5.000,6.836
15,"(24, 34]","(10, 15]",Female,5,7,4,4,0.714,1.000,0.714,0.657
16,"(24, 34]","(15, 20]",Male,8,5,7,8,1.600,0.875,1.829,1.411
17,"(24, 34]","(20, 25]",Female,8,7,2,2,1.143,1.000,1.143,1.288
18,"(24, 34]","(20, 25]",Male,23,19,27,24,1.211,1.125,1.076,0.453
19,"(24, 34]","(25, 30]",Female,5,8,6,10,0.625,0.600,1.042,0.803
20,"(24, 34]","(25, 30]",Male,17,15,23,18,1.133,1.278,0.887,0.423
21,"(24, 34]","(30, 35]",Female,3,2,7,10,1.500,0.700,2.143,2.226
22,"(24, 34]","(30, 35]",Male,11,6,8,9,1.833,0.889,2.062,1.453
23,"(24, 34]","(35, 40]",Female,5,3,4,4,1.667,1.000,1.667,1.696
24,"(24, 34]","(35, 40]",Male,4,3,7,7,1.333,1.000,1.333,1.245
25,"(24, 34]","(40, 45]",Male,2,3,3,3,0.667,1.000,0.667,0.817
