,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
23,"(15, 24]","(15, 20]",nan,5,6,7,10,0.833,0.700,1.190,0.931
274,"(54, 100]","(15, 20]",Unknown,5,19,5,23,0.263,0.217,1.211,0.855
273,"(54, 100]","(15, 20]",Unknown,5,16,3,9,0.312,0.333,0.938,0.790
184,"(34, 54]","(15, 20]",Unknown,30,56,53,116,0.536,0.457,1.173,0.334
183,"(34, 54]","(15, 20]",Unknown,36,79,13,36,0.456,0.361,1.262,0.485
21,"(15, 24]","(15, 20]",Unknown,459,491,207,297,0.935,0.697,1.341,0.164
22,"(15, 24]","(15, 20]",Unknown,1005,793,2203,2272,1.267,0.970,1.307,0.098
101,"(24, 34]","(15, 20]",Unknown,113,126,166,242,0.897,0.686,1.307,0.224
100,"(24, 34]","(15, 20]",Unknown,27,48,20,44,0.562,0.455,1.238,0.451
99,"(24, 34]","(15, 20]",Not Deployed,12,7,6,15,1.714,0.400,4.286,2.913
182,"(34, 54]","(15, 20]",Not Deployed,1,4,2,5,0.250,0.400,0.625,0.873
98,"(24, 34]","(15, 20]",Not Deployed,3,2,1,3,1.500,0.333,4.500,6.628
20,"(15, 24]","(15, 20]",Not Deployed,56,42,122,131,1.333,0.931,1.432,0.351
19,"(15, 24]","(15, 20]",Not Deployed,25,24,18,21,1.042,0.857,1.215,0.526
97,"(24, 34]","(15, 20]",Non-Motorist,407,414,551,751,0.983,0.734,1.340,0.137
96,"(24, 34]","(15, 20]",Non-Motorist,107,143,45,100,0.748,0.450,1.663,0.376
180,"(34, 54]","(15, 20]",Non-Motorist,105,239,51,116,0.439,0.440,0.999,0.211
181,"(34, 54]","(15, 20]",Non-Motorist,74,136,128,297,0.544,0.431,1.263,0.235
18,"(15, 24]","(15, 20]",Non-Motorist,3067,2643,7485,7815,1.160,0.958,1.212,0.071
271,"(54, 100]","(15, 20]",Non-Motorist,15,51,10,32,0.294,0.312,0.941,0.441
272,"(54, 100]","(15, 20]",Non-Motorist,17,53,18,83,0.321,0.217,1.479,0.569
17,"(15, 24]","(15, 20]",Non-Motorist,1468,1533,552,774,0.958,0.713,1.343,0.112
16,"(15, 24]","(15, 20]",Deployed,16,19,53,45,0.842,1.178,0.715,0.285
95,"(24, 34]","(15, 20]",Deployed,3,2,3,8,1.500,0.375,4.000,4.550
15,"(15, 24]","(15, 20]",Deployed,13,10,7,9,1.300,0.778,1.671,1.100
