,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
316,"(54, 100]","(60, 65]",Unknown,186,174,23,23,1.069,1.000,1.069,0.339
242,"(34, 54]","(60, 65]",Unknown,24,10,26,11,2.400,2.364,1.015,0.531
68,"(15, 24]","(60, 65]",Unknown,13,2,5,1,6.500,5.000,1.300,1.734
315,"(54, 100]","(60, 65]",Unknown,25,30,35,35,0.833,1.000,0.833,0.304
153,"(24, 34]","(60, 65]",Unknown,15,5,7,2,3.000,3.500,0.857,0.819
154,"(24, 34]","(60, 65]",Unknown,10,3,16,7,3.333,2.286,1.458,1.168
241,"(34, 54]","(60, 65]",Unknown,36,11,19,9,3.273,2.111,1.550,0.827
314,"(54, 100]","(60, 65]",Not Deployed,5,6,1,2,0.833,0.500,1.667,2.279
313,"(54, 100]","(60, 65]",Non-Motorist,828,787,117,127,1.052,0.921,1.142,0.167
312,"(54, 100]","(60, 65]",Non-Motorist,130,136,138,118,0.956,1.169,0.817,0.149
66,"(15, 24]","(60, 65]",Non-Motorist,32,7,17,6,4.571,2.833,1.613,1.023
67,"(15, 24]","(60, 65]",Non-Motorist,25,5,45,9,5.000,5.000,1.000,0.613
239,"(34, 54]","(60, 65]",Non-Motorist,120,68,69,33,1.765,2.091,0.844,0.224
152,"(24, 34]","(60, 65]",Non-Motorist,37,15,60,23,2.467,2.609,0.946,0.374
151,"(24, 34]","(60, 65]",Non-Motorist,82,26,21,9,3.154,2.333,1.352,0.622
240,"(34, 54]","(60, 65]",Non-Motorist,74,54,90,51,1.370,1.765,0.777,0.198
311,"(54, 100]","(60, 65]",Deployed,3,3,3,1,1.000,3.000,0.333,0.472
