,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
74,"(15, 24]","(70, 75]",Unknown,3,1,4,1,3.000,4.000,0.750,1.206
160,"(24, 34]","(70, 75]",Unknown,6,1,6,2,6.000,3.000,2.000,2.710
249,"(34, 54]","(70, 75]",Unknown,45,15,14,6,3.000,2.333,1.286,0.738
250,"(34, 54]","(70, 75]",Unknown,27,7,22,9,3.857,2.444,1.578,0.919
327,"(54, 100]","(70, 75]",Unknown,77,76,47,44,1.013,1.068,0.948,0.256
328,"(54, 100]","(70, 75]",Unknown,280,213,36,23,1.315,1.565,0.840,0.241
326,"(54, 100]","(70, 75]",Not Deployed,17,12,2,1,1.417,2.000,0.708,0.908
72,"(15, 24]","(70, 75]",Non-Motorist,27,7,8,3,3.857,2.667,1.446,1.158
73,"(15, 24]","(70, 75]",Non-Motorist,15,8,21,3,1.875,7.000,0.268,0.203
158,"(24, 34]","(70, 75]",Non-Motorist,37,8,11,3,4.625,3.667,1.261,0.960
159,"(24, 34]","(70, 75]",Non-Motorist,19,2,23,6,9.500,3.833,2.478,2.168
247,"(34, 54]","(70, 75]",Non-Motorist,137,45,39,17,3.044,2.294,1.327,0.453
248,"(34, 54]","(70, 75]",Non-Motorist,68,19,67,20,3.579,3.350,1.068,0.392
324,"(54, 100]","(70, 75]",Non-Motorist,248,192,205,168,1.292,1.220,1.059,0.159
325,"(54, 100]","(70, 75]",Non-Motorist,908,707,115,99,1.284,1.162,1.106,0.171
