,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
117,"(24, 34]","(25, 30]",Unknown,87,74,88,127,1.176,0.693,1.697,0.367
39,"(15, 24]","(25, 30]",Unknown,102,56,344,311,1.821,1.106,1.647,0.314
282,"(54, 100]","(25, 30]",Unknown,5,12,1,9,0.417,0.111,3.750,4.432
196,"(34, 54]","(25, 30]",Unknown,88,113,112,185,0.779,0.605,1.286,0.248
195,"(34, 54]","(25, 30]",Unknown,28,41,21,37,0.683,0.568,1.203,0.446
118,"(24, 34]","(25, 30]",Unknown,275,247,508,508,1.113,1.000,1.113,0.132
283,"(54, 100]","(25, 30]",Unknown,7,27,9,24,0.259,0.375,0.691,0.400
38,"(15, 24]","(25, 30]",Unknown,41,34,63,84,1.206,0.750,1.608,0.466
281,"(54, 100]","(25, 30]",Not Deployed,1,1,1,1,1.000,1.000,1.000,2.001
115,"(24, 34]","(25, 30]",Not Deployed,3,4,2,3,0.750,0.667,1.125,1.340
116,"(24, 34]","(25, 30]",Not Deployed,7,7,30,34,1.000,0.882,1.133,0.671
193,"(34, 54]","(25, 30]",Not Deployed,2,4,3,3,0.500,1.000,0.500,0.596
194,"(34, 54]","(25, 30]",Not Deployed,4,4,1,12,1.000,0.083,12.000,15.112
37,"(15, 24]","(25, 30]",Not Deployed,4,3,15,21,1.333,0.714,1.867,1.562
36,"(15, 24]","(25, 30]",Not Deployed,2,1,8,4,2.000,2.000,1.000,1.370
192,"(34, 54]","(25, 30]",Non-Motorist,243,268,214,332,0.907,0.645,1.407,0.189
113,"(24, 34]","(25, 30]",Non-Motorist,179,206,218,292,0.869,0.747,1.164,0.168
114,"(24, 34]","(25, 30]",Non-Motorist,1046,877,1176,1279,1.193,0.919,1.297,0.102
34,"(15, 24]","(25, 30]",Non-Motorist,129,125,210,233,1.032,0.901,1.145,0.189
191,"(34, 54]","(25, 30]",Non-Motorist,68,103,35,73,0.660,0.479,1.377,0.362
35,"(15, 24]","(25, 30]",Non-Motorist,269,190,883,831,1.416,1.063,1.332,0.157
279,"(54, 100]","(25, 30]",Non-Motorist,13,47,5,16,0.277,0.312,0.885,0.533
280,"(54, 100]","(25, 30]",Non-Motorist,25,53,24,62,0.472,0.387,1.219,0.421
111,"(24, 34]","(25, 30]",Deployed,2,2,3,6,1.000,0.500,2.000,2.452
112,"(24, 34]","(25, 30]",Deployed,8,6,13,14,1.333,0.929,1.436,0.955
33,"(15, 24]","(25, 30]",Deployed,1,1,2,6,1.000,0.333,3.000,4.901
