,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
266,"(54, 100]","(5, 10]",Unknown,2,9,2,9,0.222,0.222,1.000,1.107
173,"(34, 54]","(5, 10]",Unknown,27,52,26,42,0.519,0.619,0.839,0.292
7,"(15, 24]","(5, 10]",Unknown,23,15,13,10,1.533,1.300,1.179,0.635
8,"(15, 24]","(5, 10]",Unknown,13,5,12,9,2.600,1.333,1.950,1.342
265,"(54, 100]","(5, 10]",Unknown,7,13,3,16,0.538,0.188,2.872,2.258
87,"(24, 34]","(5, 10]",Unknown,65,76,62,81,0.855,0.765,1.117,0.273
88,"(24, 34]","(5, 10]",Unknown,21,16,26,28,1.312,0.929,1.413,0.611
174,"(34, 54]","(5, 10]",Unknown,13,20,23,38,0.650,0.605,1.074,0.479
86,"(24, 34]","(5, 10]",Not Deployed,4,3,2,2,1.333,1.000,1.333,1.679
264,"(54, 100]","(5, 10]",Non-Motorist,5,22,6,27,0.227,0.222,1.023,0.687
263,"(54, 100]","(5, 10]",Non-Motorist,16,39,15,33,0.410,0.455,0.903,0.391
5,"(15, 24]","(5, 10]",Non-Motorist,36,50,42,28,0.720,1.500,0.480,0.159
172,"(34, 54]","(5, 10]",Non-Motorist,36,42,57,71,0.857,0.803,1.068,0.313
171,"(34, 54]","(5, 10]",Non-Motorist,71,115,58,98,0.617,0.592,1.043,0.240
6,"(15, 24]","(5, 10]",Non-Motorist,21,13,46,32,1.615,1.438,1.124,0.477
85,"(24, 34]","(5, 10]",Non-Motorist,38,39,66,76,0.974,0.868,1.122,0.323
84,"(24, 34]","(5, 10]",Non-Motorist,168,189,133,165,0.889,0.806,1.103,0.182
170,"(34, 54]","(5, 10]",Deployed,1,1,1,1,1.000,1.000,1.000,2.001
