,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
83,"(24, 34]","(0, 5]",Unknown,34,36,39,37,0.944,1.054,0.896,0.300
82,"(24, 34]","(0, 5]",Unknown,52,50,39,42,1.040,0.929,1.120,0.338
261,"(54, 100]","(0, 5]",Unknown,4,10,3,13,0.400,0.231,1.733,1.514
169,"(34, 54]","(0, 5]",Unknown,13,18,22,27,0.722,0.815,0.886,0.413
168,"(34, 54]","(0, 5]",Unknown,21,24,20,30,0.875,0.667,1.312,0.549
262,"(54, 100]","(0, 5]",Unknown,2,9,6,9,0.222,0.667,0.333,0.315
4,"(15, 24]","(0, 5]",Unknown,20,10,29,10,2.000,2.900,0.690,0.369
3,"(15, 24]","(0, 5]",Unknown,61,44,50,57,1.386,0.877,1.580,0.445
2,"(15, 24]","(0, 5]",Not Deployed,3,2,1,4,1.500,0.250,6.000,8.665
80,"(24, 34]","(0, 5]",Non-Motorist,158,164,161,139,0.963,1.158,0.832,0.140
81,"(24, 34]","(0, 5]",Non-Motorist,105,84,112,110,1.250,1.018,1.228,0.251
1,"(15, 24]","(0, 5]",Non-Motorist,61,42,90,43,1.452,2.093,0.694,0.193
166,"(34, 54]","(0, 5]",Non-Motorist,35,54,43,47,0.648,0.915,0.708,0.217
167,"(34, 54]","(0, 5]",Non-Motorist,31,47,38,55,0.660,0.691,0.955,0.303
259,"(54, 100]","(0, 5]",Non-Motorist,11,27,8,22,0.407,0.364,1.120,0.615
260,"(54, 100]","(0, 5]",Non-Motorist,6,17,5,21,0.353,0.238,1.482,1.022
0,"(15, 24]","(0, 5]",Non-Motorist,157,115,182,129,1.365,1.411,0.968,0.170
79,"(24, 34]","(0, 5]",Deployed,3,1,2,1,3.000,2.000,1.500,2.526
