,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(15, 22]",Female,300,271,801,956,1.107,0.838,1.321,0.144
1,"(15, 24]","(15, 22]",Male,287,194,3956,3615,1.479,1.094,1.352,0.146
2,"(15, 24]","(22, 27]",Female,73,68,419,521,1.074,0.804,1.335,0.250
3,"(15, 24]","(22, 27]",Male,85,41,1351,1072,2.073,1.260,1.645,0.330
4,"(15, 24]","(27, 32]",Female,24,18,195,190,1.333,1.026,1.299,0.431
5,"(15, 24]","(27, 32]",Male,23,16,495,331,1.438,1.495,0.961,0.324
6,"(15, 24]","(32, 37]",Female,35,19,81,57,1.842,1.421,1.296,0.437
7,"(15, 24]","(32, 37]",Male,26,12,267,173,2.167,1.543,1.404,0.514
8,"(15, 24]","(37, 42]",Female,31,13,70,42,2.385,1.667,1.431,0.554
9,"(15, 24]","(37, 42]",Male,17,9,179,98,1.889,1.827,1.034,0.449
10,"(15, 24]","(42, 47]",Female,23,12,38,14,1.917,2.714,0.706,0.336
11,"(15, 24]","(42, 47]",Male,19,9,151,70,2.111,2.157,0.979,0.423
12,"(15, 24]","(47, 52]",Female,14,3,35,11,4.667,3.182,1.467,1.064
13,"(15, 24]","(47, 52]",Male,7,1,112,30,7.000,3.733,1.875,2.043
14,"(15, 24]","(52, 57]",Male,2,1,70,25,2.000,2.800,0.714,0.891
15,"(15, 24]","(57, 62]",Female,2,2,13,3,1.000,4.333,0.231,0.274
16,"(15, 24]","(57, 62]",Male,3,1,50,12,3.000,4.167,0.720,0.864
17,"(24, 34]","(15, 22]",Female,26,28,59,105,0.929,0.562,1.653,0.531
18,"(24, 34]","(15, 22]",Male,85,63,465,516,1.349,0.901,1.497,0.277
19,"(24, 34]","(22, 27]",Female,49,53,204,290,0.925,0.703,1.314,0.294
20,"(24, 34]","(22, 27]",Male,107,70,946,912,1.529,1.037,1.474,0.248
21,"(24, 34]","(27, 32]",Female,43,51,337,341,0.843,0.988,0.853,0.193
22,"(24, 34]","(27, 32]",Male,102,61,825,691,1.672,1.194,1.401,0.248
23,"(24, 34]","(32, 37]",Female,24,21,256,259,1.143,0.988,1.156,0.365
24,"(24, 34]","(32, 37]",Male,53,37,486,329,1.432,1.477,0.970,0.224
25,"(24, 34]","(37, 42]",Female,14,6,94,104,2.333,0.904,2.582,1.318
26,"(24, 34]","(37, 42]",Male,18,11,248,183,1.636,1.355,1.207,0.481
27,"(24, 34]","(42, 47]",Female,10,2,53,62,5.000,0.855,5.849,4.670
28,"(24, 34]","(42, 47]",Male,15,3,137,73,5.000,1.877,2.664,1.734
29,"(24, 34]","(47, 52]",Female,4,3,23,15,1.333,1.533,0.870,0.725
30,"(24, 34]","(47, 52]",Male,21,6,117,42,3.500,2.786,1.256,0.627
31,"(24, 34]","(52, 57]",Female,10,5,25,17,2.000,1.471,1.360,0.862
32,"(24, 34]","(52, 57]",Male,8,3,88,42,2.667,2.095,1.273,0.896
33,"(24, 34]","(62, 67]",Female,2,1,13,3,2.000,4.333,0.462,0.638
34,"(24, 34]","(62, 67]",Male,2,1,50,17,2.000,2.941,0.680,0.855
35,"(34, 54]","(15, 22]",Female,21,46,43,84,0.457,0.512,0.892,0.292
36,"(34, 54]","(15, 22]",Male,27,37,172,276,0.730,0.623,1.171,0.323
37,"(34, 54]","(22, 27]",Female,25,43,43,71,0.581,0.606,0.960,0.308
38,"(34, 54]","(22, 27]",Male,38,27,212,341,1.407,0.622,2.264,0.614
39,"(34, 54]","(27, 32]",Female,16,32,70,97,0.500,0.722,0.693,0.241
40,"(34, 54]","(27, 32]",Male,57,64,295,352,0.891,0.838,1.063,0.218
41,"(34, 54]","(32, 37]",Female,28,20,142,176,1.400,0.807,1.735,0.551
42,"(34, 54]","(32, 37]",Male,75,57,331,352,1.316,0.940,1.399,0.277
43,"(34, 54]","(37, 42]",Female,17,17,196,242,1.000,0.810,1.235,0.444
44,"(34, 54]","(37, 42]",Male,82,52,302,288,1.577,1.049,1.504,0.303
45,"(34, 54]","(42, 47]",Female,15,13,241,244,1.154,0.988,1.168,0.459
46,"(34, 54]","(42, 47]",Male,50,61,233,217,0.820,1.074,0.763,0.167
