,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Male,4,6,10,13,0.667,0.769,0.867,0.669
1,"(15, 24]","(15, 20]",Female,3,12,7,10,0.250,0.700,0.357,0.291
2,"(15, 24]","(15, 20]",Male,10,22,41,70,0.455,0.586,0.776,0.335
3,"(15, 24]","(20, 25]",Male,7,9,16,38,0.778,0.421,1.847,1.085
4,"(15, 24]","(25, 30]",Male,3,3,7,13,1.000,0.538,1.857,1.751
5,"(24, 34]","(0, 5]",Female,3,1,3,2,3.000,1.500,2.000,2.946
6,"(24, 34]","(0, 5]",Male,2,2,2,3,1.000,0.667,1.500,2.032
7,"(24, 34]","(5, 10]",Female,5,3,5,9,1.667,0.556,3.000,2.761
8,"(24, 34]","(5, 10]",Male,5,7,7,2,0.714,3.500,0.204,0.203
9,"(24, 34]","(15, 20]",Female,1,4,1,3,0.250,0.333,0.750,1.206
10,"(24, 34]","(15, 20]",Male,6,6,7,12,1.000,0.583,1.714,1.285
11,"(24, 34]","(20, 25]",Female,1,1,2,2,1.000,1.000,1.000,1.733
12,"(24, 34]","(20, 25]",Male,8,7,6,20,1.143,0.300,3.810,2.659
13,"(24, 34]","(25, 30]",Male,3,2,13,12,1.500,1.083,1.385,1.382
14,"(24, 34]","(30, 35]",Female,3,3,1,1,1.000,1.000,1.000,1.634
15,"(24, 34]","(30, 35]",Male,3,3,2,4,1.000,0.500,2.000,2.383
16,"(24, 34]","(50, 55]",Male,1,1,1,1,1.000,1.000,1.000,2.001
17,"(34, 54]","(0, 5]",Female,2,2,1,2,1.000,0.500,2.000,3.164
18,"(34, 54]","(5, 10]",Female,2,4,1,4,0.500,0.250,2.000,2.830
19,"(34, 54]","(5, 10]",Male,5,4,3,5,1.250,0.600,2.083,2.069
20,"(34, 54]","(10, 15]",Female,2,10,1,3,0.200,0.333,0.600,0.835
21,"(34, 54]","(10, 15]",Male,1,2,3,6,0.500,0.500,1.000,1.415
22,"(34, 54]","(15, 20]",Female,1,6,2,3,0.167,0.667,0.250,0.354
23,"(34, 54]","(15, 20]",Male,1,2,1,4,0.500,0.250,2.000,3.318
24,"(34, 54]","(20, 25]",Male,2,3,5,6,0.667,0.833,0.800,0.877
25,"(34, 54]","(25, 30]",Male,1,3,1,7,0.333,0.143,2.333,3.674
26,"(34, 54]","(30, 35]",Male,4,3,1,1,1.333,1.000,1.333,2.144
27,"(34, 54]","(35, 40]",Male,1,3,5,2,0.333,2.500,0.133,0.190
28,"(34, 54]","(40, 45]",Male,1,3,5,2,0.333,2.500,0.133,0.190
29,"(34, 54]","(45, 50]",Female,1,2,3,1,0.500,3.000,0.167,0.281
30,"(34, 54]","(45, 50]",Male,3,2,1,4,1.500,0.250,6.000,8.665
