,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
29,"(15, 24]","(30, 35]",Unknown,3,3,2,6,1.000,0.333,3.000,3.467
30,"(15, 24]","(30, 35]",Unknown,5,5,15,19,1.000,0.789,1.267,0.915
83,"(24, 34]","(30, 35]",Unknown,5,10,7,8,0.500,0.875,0.571,0.432
84,"(24, 34]","(30, 35]",Unknown,14,16,34,47,0.875,0.723,1.210,0.523
135,"(34, 54]","(30, 35]",Unknown,1,6,1,8,0.167,0.125,1.333,2.020
136,"(34, 54]","(30, 35]",Unknown,7,17,14,29,0.412,0.483,0.853,0.475
191,"(54, 100]","(30, 35]",Unknown,3,7,4,10,0.429,0.400,1.071,0.975
82,"(24, 34]","(30, 35]",Not Deployed,1,1,4,2,1.000,2.000,0.500,0.830
27,"(15, 24]","(30, 35]",Non-Motorist,6,4,10,8,1.500,1.250,1.200,0.963
28,"(15, 24]","(30, 35]",Non-Motorist,9,14,42,50,0.643,0.840,0.765,0.366
80,"(24, 34]","(30, 35]",Non-Motorist,11,12,14,17,0.917,0.824,1.113,0.617
81,"(24, 34]","(30, 35]",Non-Motorist,25,29,59,84,0.862,0.702,1.227,0.399
133,"(34, 54]","(30, 35]",Non-Motorist,7,15,6,14,0.467,0.429,1.089,0.731
134,"(34, 54]","(30, 35]",Non-Motorist,24,37,34,66,0.649,0.515,1.259,0.428
189,"(54, 100]","(30, 35]",Non-Motorist,2,5,2,4,0.400,0.500,0.800,0.964
190,"(54, 100]","(30, 35]",Non-Motorist,14,24,8,16,0.583,0.500,1.167,0.642
