,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
25,"(15, 24]","(25, 30]",Unknown,7,10,9,8,0.700,1.125,0.622,0.432
26,"(15, 24]","(25, 30]",Unknown,15,8,42,55,1.875,0.764,2.455,1.193
78,"(24, 34]","(25, 30]",Unknown,7,13,7,20,0.538,0.350,1.538,0.991
79,"(24, 34]","(25, 30]",Unknown,17,23,50,94,0.739,0.532,1.390,0.511
131,"(34, 54]","(25, 30]",Unknown,2,5,2,6,0.400,0.333,1.200,1.404
132,"(34, 54]","(25, 30]",Unknown,9,17,13,31,0.529,0.419,1.262,0.670
188,"(54, 100]","(25, 30]",Unknown,2,6,4,5,0.333,0.800,0.417,0.441
77,"(24, 34]","(25, 30]",Not Deployed,2,1,1,2,2.000,0.500,4.000,6.931
23,"(15, 24]","(25, 30]",Non-Motorist,24,19,17,20,1.263,0.850,1.486,0.674
24,"(15, 24]","(25, 30]",Non-Motorist,32,25,125,142,1.280,0.880,1.454,0.433
75,"(24, 34]","(25, 30]",Non-Motorist,18,25,16,22,0.720,0.727,0.990,0.449
76,"(24, 34]","(25, 30]",Non-Motorist,57,61,137,201,0.934,0.682,1.371,0.303
129,"(34, 54]","(25, 30]",Non-Motorist,10,19,8,17,0.526,0.471,1.118,0.651
130,"(34, 54]","(25, 30]",Non-Motorist,15,29,32,54,0.517,0.593,0.873,0.342
187,"(54, 100]","(25, 30]",Non-Motorist,8,23,2,13,0.348,0.154,2.261,1.955
