,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
37,"(15, 24]","(40, 45]",Unknown,5,4,7,7,1.250,1.000,1.250,1.074
91,"(24, 34]","(40, 45]",Unknown,5,9,3,5,0.556,0.600,0.926,0.852
92,"(24, 34]","(40, 45]",Unknown,4,2,16,12,2.000,1.333,1.500,1.422
144,"(34, 54]","(40, 45]",Unknown,1,2,2,3,0.500,0.667,0.750,1.146
145,"(34, 54]","(40, 45]",Unknown,13,13,14,22,1.000,0.636,1.571,0.821
35,"(15, 24]","(40, 45]",Non-Motorist,8,7,5,3,1.143,1.667,0.686,0.615
36,"(15, 24]","(40, 45]",Non-Motorist,15,12,24,11,1.250,2.182,0.573,0.306
89,"(24, 34]","(40, 45]",Non-Motorist,7,7,5,5,1.000,1.000,1.000,0.830
90,"(24, 34]","(40, 45]",Non-Motorist,6,3,19,24,2.000,0.792,2.526,1.952
142,"(34, 54]","(40, 45]",Non-Motorist,3,11,9,11,0.273,0.818,0.333,0.264
143,"(34, 54]","(40, 45]",Non-Motorist,28,33,16,38,0.848,0.421,2.015,0.799
193,"(54, 100]","(40, 45]",Non-Motorist,2,5,2,3,0.400,0.667,0.600,0.744
