,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
68,"(24, 34]","(15, 20]",Unknown,3,17,6,17,0.176,0.353,0.500,0.394
18,"(15, 24]","(15, 20]",Unknown,159,177,412,617,0.898,0.668,1.345,0.183
124,"(34, 54]","(15, 20]",Unknown,12,31,14,36,0.387,0.389,0.995,0.464
123,"(34, 54]","(15, 20]",Unknown,5,13,5,17,0.385,0.294,1.308,0.959
69,"(24, 34]","(15, 20]",Unknown,13,26,38,81,0.500,0.469,1.066,0.422
183,"(54, 100]","(15, 20]",Unknown,1,5,1,1,0.200,1.000,0.200,0.358
17,"(15, 24]","(15, 20]",Unknown,76,94,62,88,0.809,0.705,1.148,0.266
67,"(24, 34]","(15, 20]",Not Deployed,2,2,2,4,1.000,0.500,2.000,2.648
16,"(15, 24]","(15, 20]",Not Deployed,9,16,27,35,0.562,0.771,0.729,0.358
15,"(15, 24]","(15, 20]",Not Deployed,3,2,2,8,1.500,0.250,6.000,7.252
65,"(24, 34]","(15, 20]",Non-Motorist,15,31,7,28,0.484,0.250,1.935,1.024
66,"(24, 34]","(15, 20]",Non-Motorist,52,79,108,207,0.658,0.522,1.262,0.278
14,"(15, 24]","(15, 20]",Non-Motorist,378,452,1339,1911,0.836,0.701,1.194,0.111
121,"(34, 54]","(15, 20]",Non-Motorist,21,63,17,42,0.333,0.405,0.824,0.317
122,"(34, 54]","(15, 20]",Non-Motorist,30,86,37,96,0.349,0.385,0.905,0.264
181,"(54, 100]","(15, 20]",Non-Motorist,4,10,2,6,0.400,0.333,1.200,1.211
182,"(54, 100]","(15, 20]",Non-Motorist,8,30,9,26,0.267,0.346,0.770,0.429
13,"(15, 24]","(15, 20]",Non-Motorist,180,261,110,212,0.690,0.519,1.329,0.213
