,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
6,"(15, 24]","(5, 10]",Unknown,10,8,10,8,1.250,1.250,1.000,0.673
7,"(15, 24]","(5, 10]",Unknown,8,4,7,10,2.000,0.700,2.857,2.250
59,"(24, 34]","(5, 10]",Unknown,26,50,20,38,0.520,0.526,0.988,0.366
60,"(24, 34]","(5, 10]",Unknown,12,16,16,23,0.750,0.696,1.078,0.544
115,"(34, 54]","(5, 10]",Unknown,7,22,10,25,0.318,0.400,0.795,0.458
116,"(34, 54]","(5, 10]",Unknown,10,22,12,29,0.455,0.414,1.098,0.566
178,"(54, 100]","(5, 10]",Unknown,2,10,2,5,0.200,0.400,0.500,0.571
58,"(24, 34]","(5, 10]",Not Deployed,3,1,1,1,3.000,1.000,3.000,5.479
4,"(15, 24]","(5, 10]",Non-Motorist,21,22,22,19,0.955,1.158,0.824,0.363
5,"(15, 24]","(5, 10]",Non-Motorist,18,21,20,19,0.857,1.053,0.814,0.372
56,"(24, 34]","(5, 10]",Non-Motorist,68,89,57,104,0.764,0.548,1.394,0.329
57,"(24, 34]","(5, 10]",Non-Motorist,49,75,47,72,0.653,0.653,1.001,0.267
113,"(34, 54]","(5, 10]",Non-Motorist,36,64,18,49,0.562,0.367,1.531,0.535
114,"(34, 54]","(5, 10]",Non-Motorist,39,87,42,76,0.448,0.553,0.811,0.225
176,"(54, 100]","(5, 10]",Non-Motorist,2,12,4,14,0.167,0.286,0.583,0.556
177,"(54, 100]","(5, 10]",Non-Motorist,1,23,6,23,0.043,0.261,0.167,0.187
