,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
21,"(15, 24]","(20, 25]",Unknown,15,33,25,46,0.455,0.543,0.836,0.336
22,"(15, 24]","(20, 25]",Unknown,44,48,188,276,0.917,0.681,1.346,0.316
73,"(24, 34]","(20, 25]",Unknown,8,15,6,7,0.533,0.857,0.622,0.442
74,"(24, 34]","(20, 25]",Unknown,26,30,72,127,0.867,0.567,1.529,0.474
127,"(34, 54]","(20, 25]",Unknown,5,7,2,14,0.714,0.143,5.000,4.787
128,"(34, 54]","(20, 25]",Unknown,8,22,16,41,0.364,0.390,0.932,0.475
186,"(54, 100]","(20, 25]",Unknown,1,6,2,8,0.167,0.250,0.667,0.893
72,"(24, 34]","(20, 25]",Not Deployed,3,2,4,4,1.500,1.000,1.500,1.734
19,"(15, 24]","(20, 25]",Non-Motorist,44,52,63,128,0.846,0.492,1.719,0.449
20,"(15, 24]","(20, 25]",Non-Motorist,103,127,474,699,0.811,0.678,1.196,0.184
70,"(24, 34]","(20, 25]",Non-Motorist,21,32,16,28,0.656,0.571,1.148,0.487
71,"(24, 34]","(20, 25]",Non-Motorist,68,81,183,310,0.840,0.590,1.422,0.278
125,"(34, 54]","(20, 25]",Non-Motorist,7,19,1,17,0.368,0.059,6.263,7.021
126,"(34, 54]","(20, 25]",Non-Motorist,14,40,21,67,0.350,0.313,1.117,0.449
184,"(54, 100]","(20, 25]",Non-Motorist,2,6,1,8,0.333,0.125,2.667,3.572
185,"(54, 100]","(20, 25]",Non-Motorist,3,24,12,15,0.125,0.800,0.156,0.113
