,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(10, 15]",Female,16,24,11,13,0.667,0.846,0.788,0.413
1,"(15, 24]","(10, 15]",Male,17,18,29,31,0.944,0.935,1.010,0.433
2,"(15, 24]","(15, 20]",Female,86,97,45,55,0.887,0.818,1.084,0.276
3,"(15, 24]","(15, 20]",Male,151,151,211,216,1.000,0.977,1.024,0.162
4,"(15, 24]","(20, 25]",Female,37,30,43,32,1.233,1.344,0.918,0.314
5,"(15, 24]","(20, 25]",Male,92,80,154,132,1.150,1.167,0.986,0.197
6,"(15, 24]","(25, 30]",Female,6,4,18,15,1.500,1.200,1.250,0.920
7,"(15, 24]","(25, 30]",Male,10,11,32,25,0.909,1.280,0.710,0.365
8,"(15, 24]","(30, 35]",Female,4,6,6,10,0.667,0.600,1.111,0.920
9,"(15, 24]","(30, 35]",Male,6,7,12,7,0.857,1.714,0.500,0.367
10,"(15, 24]","(35, 40]",Female,1,2,3,4,0.500,0.750,0.667,0.963
11,"(15, 24]","(35, 40]",Male,10,5,10,8,2.000,1.250,1.600,1.162
12,"(15, 24]","(40, 45]",Female,6,5,2,3,1.200,0.667,1.800,1.974
13,"(15, 24]","(40, 45]",Male,4,1,10,7,4.000,1.429,2.800,3.424
14,"(15, 24]","(45, 50]",Female,11,3,2,2,3.667,1.000,3.667,4.380
15,"(15, 24]","(45, 50]",Male,7,5,5,2,1.400,2.500,0.560,0.573
16,"(15, 24]","(50, 55]",Female,8,3,4,2,2.667,2.000,1.333,1.467
17,"(15, 24]","(55, 60]",Male,4,1,3,1,4.000,3.000,1.333,2.144
18,"(15, 24]","(60, 65]",Male,3,1,4,2,3.000,2.000,1.500,2.166
19,"(15, 24]","(70, 75]",Female,7,1,1,1,7.000,1.000,7.000,12.415
20,"(24, 34]","(5, 10]",Female,9,4,5,7,2.250,0.714,3.150,2.648
21,"(24, 34]","(5, 10]",Male,4,2,3,4,2.000,0.750,2.667,3.082
22,"(24, 34]","(10, 15]",Female,8,9,3,7,0.889,0.429,2.074,1.754
23,"(24, 34]","(10, 15]",Male,5,3,2,7,1.667,0.286,5.833,6.333
24,"(24, 34]","(15, 20]",Female,2,4,3,2,0.500,1.500,0.333,0.420
25,"(24, 34]","(15, 20]",Male,18,20,10,12,0.900,0.833,1.080,0.583
26,"(24, 34]","(20, 25]",Female,13,12,15,13,1.083,1.154,0.939,0.520
27,"(24, 34]","(20, 25]",Male,70,66,65,79,1.061,0.823,1.289,0.316
28,"(24, 34]","(25, 30]",Female,24,21,31,36,1.143,0.861,1.327,0.517
29,"(24, 34]","(25, 30]",Male,79,75,65,53,1.053,1.226,0.859,0.215
30,"(24, 34]","(30, 35]",Female,10,12,19,23,0.833,0.826,1.009,0.536
31,"(24, 34]","(30, 35]",Male,38,41,29,28,0.927,1.036,0.895,0.314
32,"(24, 34]","(35, 40]",Female,10,3,8,11,3.333,0.727,4.583,3.700
33,"(24, 34]","(35, 40]",Male,23,12,17,21,1.917,0.810,2.368,1.150
34,"(24, 34]","(40, 45]",Female,3,3,5,9,1.000,0.556,1.800,1.782
35,"(24, 34]","(40, 45]",Male,10,8,13,12,1.250,1.083,1.154,0.719
36,"(24, 34]","(45, 50]",Female,6,4,4,6,1.500,0.667,2.250,2.057
37,"(24, 34]","(45, 50]",Male,8,4,12,9,2.000,1.333,1.500,1.134
38,"(24, 34]","(50, 55]",Female,10,7,1,1,1.429,1.000,1.429,2.141
39,"(24, 34]","(55, 60]",Female,7,5,4,1,1.400,4.000,0.350,0.442
40,"(24, 34]","(55, 60]",Male,7,4,5,1,1.750,5.000,0.350,0.442
41,"(24, 34]","(60, 65]",Female,5,1,3,1,5.000,3.000,1.667,2.654
42,"(34, 54]","(5, 10]",Male,2,7,4,7,0.286,0.571,0.500,0.509
43,"(34, 54]","(10, 15]",Female,16,30,6,22,0.533,0.273,1.956,1.090
44,"(34, 54]","(10, 15]",Male,1,8,11,22,0.125,0.500,0.250,0.281
45,"(34, 54]","(15, 20]",Female,11,35,10,24,0.314,0.417,0.754,0.387
46,"(34, 54]","(15, 20]",Male,5,11,11,17,0.455,0.647,0.702,0.468
47,"(34, 54]","(20, 25]",Female,8,13,3,8,0.615,0.375,1.641,1.336
48,"(34, 54]","(20, 25]",Male,14,12,11,17,1.167,0.647,1.803,0.999
49,"(34, 54]","(25, 30]",Female,4,5,7,12,0.800,0.583,1.371,1.130
