,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,132,91,140,113,1.451,1.239,1.171,0.225
1,"(15, 24]","(0, 5]",Male,29,22,54,31,1.318,1.742,0.757,0.276
2,"(15, 24]","(5, 10]",Female,41,42,37,21,0.976,1.762,0.554,0.196
3,"(15, 24]","(5, 10]",Male,27,14,48,38,1.929,1.263,1.527,0.607
4,"(15, 24]","(10, 15]",Female,313,315,111,123,0.994,0.902,1.101,0.178
5,"(15, 24]","(10, 15]",Male,455,332,879,792,1.370,1.110,1.235,0.124
6,"(15, 24]","(15, 20]",Female,1418,1507,573,791,0.941,0.724,1.299,0.108
7,"(15, 24]","(15, 20]",Male,3061,2523,6990,7214,1.213,0.969,1.252,0.074
8,"(15, 24]","(20, 25]",Female,523,541,558,781,0.967,0.714,1.353,0.131
9,"(15, 24]","(20, 25]",Male,1219,1017,4135,4092,1.199,1.011,1.186,0.082
10,"(15, 24]","(25, 30]",Female,128,121,246,273,1.058,0.901,1.174,0.190
11,"(15, 24]","(25, 30]",Male,326,204,1001,926,1.598,1.081,1.478,0.166
12,"(15, 24]","(30, 35]",Female,64,48,94,91,1.333,1.033,1.291,0.318
13,"(15, 24]","(30, 35]",Male,161,78,380,317,2.064,1.199,1.722,0.285
14,"(15, 24]","(35, 40]",Female,68,41,45,40,1.659,1.125,1.474,0.439
15,"(15, 24]","(35, 40]",Male,92,45,242,154,2.044,1.571,1.301,0.280
16,"(15, 24]","(40, 45]",Female,78,43,40,24,1.814,1.667,1.088,0.353
17,"(15, 24]","(40, 45]",Male,72,29,154,81,2.483,1.901,1.306,0.345
18,"(15, 24]","(45, 50]",Female,69,41,21,10,1.683,2.100,0.801,0.348
19,"(15, 24]","(45, 50]",Male,50,17,101,58,2.941,1.741,1.689,0.556
20,"(15, 24]","(50, 55]",Female,60,17,16,12,3.529,1.333,2.647,1.252
21,"(15, 24]","(50, 55]",Male,49,15,56,23,3.267,2.435,1.342,0.521
22,"(15, 24]","(55, 60]",Female,38,9,3,4,4.222,0.750,5.630,4.788
23,"(15, 24]","(55, 60]",Male,33,6,46,20,5.500,2.300,2.391,1.245
24,"(15, 24]","(60, 65]",Female,21,2,17,6,10.500,2.833,3.706,3.264
25,"(15, 24]","(60, 65]",Male,19,5,43,11,3.800,3.909,0.972,0.591
26,"(15, 24]","(65, 70]",Female,22,4,8,3,5.500,2.667,2.062,1.794
27,"(15, 24]","(65, 70]",Male,12,4,25,3,3.000,8.333,0.360,0.303
28,"(15, 24]","(70, 75]",Female,25,5,3,1,5.000,3.000,1.667,2.092
29,"(15, 24]","(70, 75]",Male,11,3,22,6,3.667,3.667,1.000,0.799
30,"(15, 24]","(75, 80]",Male,14,2,8,3,7.000,2.667,2.625,2.667
