,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
89,"(24, 34]","(15, 22]",nan,4,3,5,3,1.333,1.667,0.800,0.846
173,"(34, 54]","(15, 22]",nan,1,2,2,5,0.500,0.400,1.250,1.855
90,"(24, 34]","(15, 22]",nan,4,5,18,19,0.800,0.947,0.844,0.632
8,"(15, 24]","(15, 22]",nan,34,34,47,59,1.000,0.797,1.255,0.396
9,"(15, 24]","(15, 22]",nan,35,27,148,151,1.296,0.980,1.323,0.378
87,"(24, 34]","(15, 22]",Unknown,43,43,79,107,1.000,0.738,1.354,0.361
280,"(54, 100]","(15, 22]",Unknown,10,40,5,23,0.250,0.217,1.150,0.700
172,"(34, 54]","(15, 22]",Unknown,19,23,87,139,0.826,0.626,1.320,0.452
171,"(34, 54]","(15, 22]",Unknown,49,89,37,84,0.551,0.440,1.250,0.338
88,"(24, 34]","(15, 22]",Unknown,110,89,332,401,1.236,0.828,1.493,0.251
281,"(54, 100]","(15, 22]",Unknown,4,14,11,39,0.286,0.282,1.013,0.672
6,"(15, 24]","(15, 22]",Unknown,576,553,900,1154,1.042,0.780,1.336,0.120
7,"(15, 24]","(15, 22]",Unknown,461,340,2972,2941,1.356,1.011,1.342,0.122
169,"(34, 54]","(15, 22]",Not Deployed,16,32,16,36,0.500,0.444,1.125,0.486
279,"(54, 100]","(15, 22]",Not Deployed,4,4,4,12,1.000,0.333,3.000,2.743
4,"(15, 24]","(15, 22]",Not Deployed,288,264,410,481,1.091,0.852,1.280,0.153
5,"(15, 24]","(15, 22]",Not Deployed,271,199,1368,1403,1.362,0.975,1.397,0.157
170,"(34, 54]","(15, 22]",Not Deployed,12,9,48,82,1.333,0.585,2.278,1.092
278,"(54, 100]","(15, 22]",Not Deployed,1,14,2,11,0.071,0.182,0.393,0.507
86,"(24, 34]","(15, 22]",Not Deployed,45,56,143,156,0.804,0.917,0.877,0.207
85,"(24, 34]","(15, 22]",Not Deployed,22,24,31,46,0.917,0.674,1.360,0.515
2,"(15, 24]","(15, 22]",Non-Motorist,1829,1731,2835,3394,1.057,0.835,1.265,0.083
277,"(54, 100]","(15, 22]",Non-Motorist,14,40,41,139,0.350,0.295,1.187,0.429
167,"(34, 54]","(15, 22]",Non-Motorist,132,247,86,229,0.534,0.376,1.423,0.247
168,"(34, 54]","(15, 22]",Non-Motorist,62,86,202,382,0.721,0.529,1.363,0.265
83,"(24, 34]","(15, 22]",Non-Motorist,148,148,174,296,1.000,0.588,1.701,0.270
84,"(24, 34]","(15, 22]",Non-Motorist,259,214,907,972,1.210,0.933,1.297,0.149
3,"(15, 24]","(15, 22]",Non-Motorist,1186,844,9721,9552,1.405,1.018,1.381,0.095
276,"(54, 100]","(15, 22]",Non-Motorist,30,153,19,110,0.196,0.173,1.135,0.366
275,"(54, 100]","(15, 22]",Deployed,1,4,4,7,0.250,0.571,0.438,0.561
82,"(24, 34]","(15, 22]",Deployed,37,42,99,103,0.881,0.961,0.917,0.248
274,"(54, 100]","(15, 22]",Deployed,2,8,1,5,0.250,0.200,1.250,1.690
166,"(34, 54]","(15, 22]",Deployed,1,6,27,44,0.167,0.614,0.272,0.301
165,"(34, 54]","(15, 22]",Deployed,13,22,3,15,0.591,0.200,2.955,2.141
1,"(15, 24]","(15, 22]",Deployed,194,158,933,928,1.228,1.005,1.221,0.155
81,"(24, 34]","(15, 22]",Deployed,14,21,29,33,0.667,0.879,0.759,0.327
0,"(15, 24]","(15, 22]",Deployed,194,206,327,399,0.942,0.820,1.149,0.154
