,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
218,"(54, 100]","(42, 47]",nan,2,8,1,8,0.250,0.125,2.000,2.648
36,"(15, 24]","(42, 47]",nan,4,1,2,4,4.000,0.500,8.000,11.321
95,"(24, 34]","(42, 47]",nan,4,3,1,3,1.333,0.333,4.000,5.541
151,"(34, 54]","(42, 47]",nan,3,4,4,2,0.750,2.000,0.375,0.433
150,"(34, 54]","(42, 47]",nan,6,2,9,8,3.000,1.125,2.667,2.537
149,"(34, 54]","(42, 47]",Unknown,3,3,1,5,1.000,0.200,5.000,6.836
148,"(34, 54]","(42, 47]",Not Deployed,53,40,41,42,1.325,0.976,1.357,0.417
34,"(15, 24]","(42, 47]",Not Deployed,32,19,9,6,1.684,1.500,1.123,0.678
35,"(15, 24]","(42, 47]",Not Deployed,21,6,18,5,3.500,3.600,0.972,0.668
217,"(54, 100]","(42, 47]",Not Deployed,9,22,10,32,0.409,0.312,1.309,0.705
216,"(54, 100]","(42, 47]",Not Deployed,20,61,13,43,0.328,0.302,1.084,0.446
93,"(24, 34]","(42, 47]",Not Deployed,18,4,16,10,4.500,1.600,2.812,1.929
94,"(24, 34]","(42, 47]",Not Deployed,7,4,28,17,1.750,1.647,1.062,0.744
147,"(34, 54]","(42, 47]",Not Deployed,27,26,81,106,1.038,0.764,1.359,0.429
215,"(54, 100]","(42, 47]",Non-Motorist,2,6,1,3,0.333,0.333,1.000,1.415
145,"(34, 54]","(42, 47]",Non-Motorist,2,2,3,4,1.000,0.750,1.333,1.679
146,"(34, 54]","(42, 47]",Non-Motorist,2,4,1,4,0.500,0.250,2.000,2.830
33,"(15, 24]","(42, 47]",Deployed,27,8,27,11,3.375,2.455,1.375,0.744
144,"(34, 54]","(42, 47]",Deployed,63,54,43,44,1.167,0.977,1.194,0.344
213,"(54, 100]","(42, 47]",Deployed,28,77,19,45,0.364,0.422,0.861,0.306
214,"(54, 100]","(42, 47]",Deployed,12,22,17,31,0.545,0.548,0.995,0.469
143,"(34, 54]","(42, 47]",Deployed,32,33,115,111,0.970,1.036,0.936,0.268
92,"(24, 34]","(42, 47]",Deployed,9,5,19,11,1.800,1.727,1.042,0.705
91,"(24, 34]","(42, 47]",Deployed,5,3,26,21,1.667,1.238,1.346,1.062
32,"(15, 24]","(42, 47]",Deployed,52,17,14,13,3.059,1.077,2.840,1.359
