,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,1,1,1,2,1.000,0.500,2.000,3.743
1,"(15, 24]","(0, 5]",Male,1,1,2,1,1.000,2.000,0.500,0.936
2,"(15, 24]","(10, 15]",Male,5,4,4,7,1.250,0.571,2.188,2.011
3,"(15, 24]","(15, 20]",Female,10,11,9,7,0.909,1.286,0.707,0.473
4,"(15, 24]","(15, 20]",Male,28,22,46,46,1.273,1.000,1.273,0.454
5,"(15, 24]","(20, 25]",Female,4,2,7,12,2.000,0.583,3.429,3.392
6,"(15, 24]","(20, 25]",Male,9,9,39,38,1.000,1.026,0.974,0.513
7,"(15, 24]","(25, 30]",Male,5,2,7,5,2.500,1.400,1.786,1.826
8,"(15, 24]","(30, 35]",Male,1,1,2,2,1.000,1.000,1.000,1.733
9,"(15, 24]","(40, 45]",Female,1,1,1,1,1.000,1.000,1.000,2.001
10,"(24, 34]","(0, 5]",Female,1,2,2,1,0.500,2.000,0.250,0.433
11,"(24, 34]","(5, 10]",Female,1,1,2,3,1.000,0.667,1.500,2.526
12,"(24, 34]","(10, 15]",Male,1,1,2,2,1.000,1.000,1.000,1.733
13,"(24, 34]","(15, 20]",Male,2,1,4,8,2.000,0.500,4.000,5.481
14,"(24, 34]","(20, 25]",Female,3,4,1,3,0.750,0.333,2.250,3.117
15,"(24, 34]","(20, 25]",Male,4,6,7,13,0.667,0.538,1.238,0.990
16,"(24, 34]","(25, 30]",Male,8,7,16,9,1.143,1.778,0.643,0.428
17,"(34, 54]","(5, 10]",Female,1,5,2,2,0.200,1.000,0.200,0.297
18,"(34, 54]","(10, 15]",Male,2,2,3,2,1.000,1.500,0.667,0.903
19,"(34, 54]","(25, 30]",Male,2,1,2,5,2.000,0.400,5.000,7.420
20,"(34, 54]","(30, 35]",Male,1,4,1,1,0.250,1.000,0.250,0.451
