,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
0,"(15, 24]","(0, 5]",Female,10,12,11,12,0.833,0.917,0.909,0.546
1,"(15, 24]","(0, 5]",Male,3,2,4,2,1.500,2.000,0.750,0.944
2,"(15, 24]","(10, 15]",Female,1,3,3,4,0.333,0.750,0.444,0.616
3,"(15, 24]","(10, 15]",Male,4,4,6,4,1.000,1.500,0.667,0.639
4,"(15, 24]","(15, 20]",Female,8,8,5,5,1.000,1.000,1.000,0.808
5,"(15, 24]","(15, 20]",Male,8,8,19,12,1.000,1.583,0.632,0.394
6,"(15, 24]","(20, 25]",Male,2,3,10,5,0.667,2.000,0.333,0.355
7,"(24, 34]","(0, 5]",Female,8,17,18,14,0.471,1.286,0.366,0.205
8,"(24, 34]","(0, 5]",Male,8,7,10,7,1.143,1.429,0.800,0.573
9,"(24, 34]","(5, 10]",Female,8,5,5,3,1.600,1.667,0.960,0.891
10,"(24, 34]","(5, 10]",Male,2,3,6,5,0.667,1.200,0.556,0.609
11,"(24, 34]","(20, 25]",Male,1,3,1,3,0.333,0.333,1.000,1.634
12,"(24, 34]","(25, 30]",Male,2,2,3,2,1.000,1.500,0.667,0.903
13,"(24, 34]","(30, 35]",Male,1,1,2,4,1.000,0.500,2.000,3.318
14,"(34, 54]","(0, 5]",Female,5,3,6,5,1.667,1.200,1.389,1.319
15,"(34, 54]","(0, 5]",Male,4,5,5,5,0.800,1.000,0.800,0.739
16,"(34, 54]","(5, 10]",Female,5,7,3,4,0.714,0.750,0.952,0.918
17,"(34, 54]","(10, 15]",Female,3,6,8,2,0.500,4.000,0.125,0.133
18,"(34, 54]","(10, 15]",Male,2,4,5,3,0.500,1.667,0.300,0.340
19,"(34, 54]","(20, 25]",Female,1,1,1,2,1.000,0.500,2.000,3.743
20,"(34, 54]","(45, 50]",Male,1,2,1,1,0.500,1.000,0.500,0.936
21,"(54, 100]","(0, 5]",Female,1,1,1,1,1.000,1.000,1.000,2.001
22,"(54, 100]","(5, 10]",Female,1,2,2,7,0.500,0.286,1.750,2.563
23,"(54, 100]","(80, 85]",Female,2,1,2,1,2.000,2.000,1.000,1.733
24,"(54, 100]","(80, 85]",Male,4,1,1,1,4.000,1.000,4.000,7.214
