,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
20,"(15, 24]","(25, 30]",nan,1,1,4,6,1.000,0.667,1.500,2.333
39,"(24, 34]","(25, 30]",nan,1,2,1,2,0.500,0.500,1.000,1.733
40,"(24, 34]","(25, 30]",nan,2,3,4,5,0.667,0.800,0.833,0.945
57,"(34, 54]","(25, 30]",nan,1,2,1,1,0.500,1.000,0.500,0.936
19,"(15, 24]","(25, 30]",Unknown,2,2,3,1,1.000,3.000,0.333,0.509
37,"(24, 34]","(25, 30]",Unknown,2,2,1,2,1.000,0.500,2.000,3.164
38,"(24, 34]","(25, 30]",Unknown,3,4,5,6,0.750,0.833,0.900,0.878
17,"(15, 24]","(25, 30]",Not Deployed,9,6,5,12,1.500,0.417,3.600,2.703
18,"(15, 24]","(25, 30]",Not Deployed,7,8,23,23,0.875,1.000,0.875,0.523
35,"(24, 34]","(25, 30]",Not Deployed,4,6,7,16,0.667,0.438,1.524,1.204
36,"(24, 34]","(25, 30]",Not Deployed,28,19,33,41,1.474,0.805,1.831,0.698
55,"(34, 54]","(25, 30]",Not Deployed,3,4,2,4,0.750,0.500,1.500,1.734
56,"(34, 54]","(25, 30]",Not Deployed,3,9,4,3,0.333,1.333,0.250,0.254
