,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
9,"(15, 24]","(15, 20]",nan,6,6,5,5,1.000,1.000,1.000,0.858
10,"(15, 24]","(15, 20]",nan,14,13,34,35,1.077,0.971,1.109,0.507
31,"(24, 34]","(15, 20]",nan,3,2,1,2,1.500,0.500,3.000,4.585
7,"(15, 24]","(15, 20]",Unknown,3,2,6,2,1.500,3.000,0.500,0.613
8,"(15, 24]","(15, 20]",Unknown,9,6,12,11,1.500,1.091,1.375,0.927
30,"(24, 34]","(15, 20]",Unknown,1,2,1,3,0.500,0.333,1.500,2.526
5,"(15, 24]","(15, 20]",Not Deployed,49,54,16,39,0.907,0.410,2.212,0.796
6,"(15, 24]","(15, 20]",Not Deployed,70,58,118,142,1.207,0.831,1.452,0.323
28,"(24, 34]","(15, 20]",Not Deployed,4,2,1,4,2.000,0.250,8.000,11.321
29,"(24, 34]","(15, 20]",Not Deployed,11,7,13,13,1.571,1.000,1.571,0.981
51,"(34, 54]","(15, 20]",Not Deployed,4,8,2,5,0.500,0.400,1.250,1.298
52,"(34, 54]","(15, 20]",Not Deployed,3,2,3,8,1.500,0.375,4.000,4.550
