,Control Age,Subject Age,Control Sex,A,B,C,D,r1,r2,R,DeltaR
127,"(34, 54]","(37, 42]",nan,3,3,3,3,1.000,1.000,1.000,1.156
126,"(34, 54]","(37, 42]",nan,1,1,7,6,1.000,1.167,0.857,1.303
79,"(24, 34]","(37, 42]",Unknown,1,1,3,1,1.000,3.000,0.333,0.609
125,"(34, 54]","(37, 42]",Unknown,2,1,4,4,2.000,1.000,2.000,2.830
124,"(34, 54]","(37, 42]",Unknown,1,2,3,4,0.500,0.750,0.667,0.963
175,"(54, 100]","(37, 42]",Not Deployed,2,5,5,14,0.400,0.357,1.120,1.105
123,"(34, 54]","(37, 42]",Not Deployed,43,35,99,102,1.229,0.971,1.266,0.345
31,"(15, 24]","(37, 42]",Not Deployed,8,4,15,13,2.000,1.154,1.733,1.251
32,"(15, 24]","(37, 42]",Not Deployed,21,8,37,23,2.625,1.609,1.632,0.809
174,"(54, 100]","(37, 42]",Not Deployed,5,19,7,14,0.263,0.500,0.526,0.361
77,"(24, 34]","(37, 42]",Not Deployed,13,7,30,35,1.857,0.857,2.167,1.155
78,"(24, 34]","(37, 42]",Not Deployed,13,7,35,29,1.857,1.207,1.539,0.822
122,"(34, 54]","(37, 42]",Not Deployed,13,17,65,101,0.765,0.644,1.188,0.481
121,"(34, 54]","(37, 42]",Non-Motorist,2,2,6,9,1.000,0.667,1.500,1.697
30,"(15, 24]","(37, 42]",Deployed,8,7,11,10,1.143,1.100,1.039,0.706
120,"(34, 54]","(37, 42]",Deployed,25,25,36,53,1.000,0.679,1.472,0.529
119,"(34, 54]","(37, 42]",Deployed,3,5,45,60,0.600,0.750,0.800,0.606
76,"(24, 34]","(37, 42]",Deployed,11,7,20,16,1.571,1.250,1.257,0.742
172,"(54, 100]","(37, 42]",Deployed,1,4,1,1,0.250,1.000,0.250,0.451
173,"(54, 100]","(37, 42]",Deployed,1,3,2,8,0.333,0.250,1.333,1.867
75,"(24, 34]","(37, 42]",Deployed,9,4,29,26,2.250,1.115,2.017,1.333
29,"(15, 24]","(37, 42]",Deployed,10,6,12,6,1.667,2.000,0.833,0.600
